HolderAddress,Balance
0xdc5aacf6f4692e9d57979c9871d11e3b7408f5f5,85.3161
0x79792c512d1029a640c86f20c9d30ef3643d4d38,358.390532
0xc5c3b3fa52e4e593917e99978ef4df22ed45f08b,47.89278044
0x5802aaf121fb77530d8190cbcbda4ac8451c47aa,4
0xf1662cf291650e25e07e2319348e0fa8efd6dddb,1.500000114
0x8ef382a32e7a66692a08a345bb18473949c6a928,101.8818434
0x10534d4e612071e6b6480c498dd8bdb8f51b9ed7,54.69430264
0xd4eeed7bb27285c69b77b83159bcce5efe03959a,1.813373316
0x7e118a15c43b8f56cf69a4536fdd2404ac457552,50
0x9fda8ad4b71b65e551e359037b2213c2d8b24030,0.2667
0x85f4baecab9b88bd6926abdb25d1e698d9d46a3e,42.66098195
0x8d21e3c8993633546e89cb4a24e5c0a5bc4d97e5,324.0538795
0xd1ac7dfffb50f3a6c668991d096d0ca282b01751,63.16103692
0x8af00eef933589d2443e30f312d00620fef54b5d,29.13701884
0x8fad7b8e915effd017eb8123cf45f9bd6b29ad73,54.18211189
0xe14fb1d045b8a263e4717d6b64248551f48b9cb3,12.5424854
0x79acb351568fca4529c0fdbfb1602ab68630fbec,61.38483353
0x8b3ff3219c2f8418c18813470059f5ddc2c5e66b,3.34225881
0x5db10e4c89a5224aa74e928dcbe80a0b3d9ef292,9.938114323
0x3dc97ff67c30c31dccf94a91563067cb5470d877,13
0x16ace8b509f1ea54766198fe4affef67b50ad5e4,1212.171768
0xfc2bebca30f91ad8781cc838ee6c826d8169a3c4,77.730985
0x2cf04a806fe6874b6e67fca269930ef052cd0d53,46.31924467
0xff29f75b1180f9a420b8d7d96a47b808f47650d2,204.8210948
0x92bc91249c9c2dc344a1cc9611787691f55d41e2,481.73
0x4e2ada4d4e0f2e3395c0d33c64e8d2d91ace50ce,5.008973373
0xcde02dd6d1fca85315bf48f7b11c347ca650e094,28.3590076
0x9fedb4d801a82b9b5f2d0e7dd0f3a1c88b3a6a23,27.10463459
0x909c545ed09f6a5db3c59b6479537dffdb097938,34.08495791
0x08889d53a62626bc1b97203c95ea10c8df3287e0,170.9850391
0x37519c9bde96f1af2e498e3dd3e87c1fbbae84be,9.216469026
0xad1e365152589d3501340af5c004bfa1ef0d724a,30.77963723
0x9c3160b225d3f0b1009a463ce32c3ef2a0f69de9,322.2853495
0x4277c6bd64f6173383813e10e06228c52ec0cf7a,52.64752669
0xa54ab4cbd9e7c58407b18e07ebfdae97c4a43b4a,13.00387637
0x2c123fc5c27888571cd525e8ae9b0c5ff848386d,76.15192745
0x42020991052801c50eec1a84fcf06c0a743bde98,3
0x5fb8c5cbe5fa51e118488f35bfc1a863b1a5a436,15.168166
0x347d0a5a2b5899dd5cc0645cd6970a9be8f1af02,391.4034585
0x768ccbb0c70094a7a838fb9afbd5d9dca3778f1f,110.5276822
0x7780e86699e941254c8f4d9b7eb08ff7e96bbe10,91.92172048
0xc229d7d3dd662a1b107e29aa84bb0c8ff609cf3a,84.08773363
0x059a8677d45a51490ad3eca47dc5aa02be0d696a,40.58067667
0x256db433d64dad998961f7b5635fc8fee6937147,14.86634446
0xa1cbcad44ef6740d7844ed927c5119031988b63f,32.88724375
0x6b872ce71880ca6a733cbcf67821c91d922767f0,7.772780604
0x5b379d43cff73e74866c07d39aee3f4849c0735f,3.208636274
0xe9017c8de5040968d9752a18d805cd2a983e558c,7.243462319
0x45bed4052fcb20c25c2479038d4f21510e75d825,34.40158124
0xaaa8a090e78724c8e3f3de407205fff160017568,25.58752383
0x92c4d97d067a864513c3e4b42b6f616407ec1766,1.252202342
0xcfecdbf9b60b64b7baaa94c6933a6ab29c3828e8,9010
0xd1ec1be4ed40de14632a25a087e006a8ddfa53a8,36.85822255
0xf5b88ff6e9fcb52d1fbb2c983d17ce670119b980,0.106805
0xb72ed8401892466ea8af528c1af1d0524bc5e105,300.1766987
0xf08aa2a7ee32a65e2129d8b5c96eef780c87aeb5,48.03552
0x7d26aede8f7d6462153568bb8500dea417e4e7de,6.178974739
0xcf1e4c0455e69c3a82c2344648be76c72dbcda06,0.873662568
0xfc9d0e662510f57583ffe2e9c8ed24cd420fc629,20
0x83cb2575ab1b857267d8e7907b8395bdd1f10752,3.55902
0x5d521897799769bd79223c294e79a2c6316c9818,1.084202949
0x186dd39ba6468b36678373d2ae6009d6a113f839,29.67246793
0x1ad5f28a4775f8292eedd3288ff760dd9e825d05,103.578563
0x4a8b9e2c2940fdd39aceb384654dc59acb58c337,5775.331212
0x91a10ff8d33388b558ba7baabe7f039c0115efa5,6.1393
0x0efddcf523ffe33a6f6afa146563b3e3ae070932,12.81355105
0xfa83e590663429ed9f8db6bbfb93d718a5357557,220.574514
0x75e3835d076c7d6ff3bdd35f20de5ba4b278bad3,4.557911834
0xf7463ad9dbf2d12ecf820574d1d7918b721e462a,102.8857689
0xe857a8b02babc4fe91f36fd20bd47ad63a66a621,510.0500493
0x9210789471cdf7e9e49e93c8f5c9d59364a05cdd,159.53
0xe4d3df079fbef6529c893ee4e9298711d480ff35,0.190073751
0x6c833b726cd5a6f6f6b3321cc8f444b625199fe2,111.2114403
0x8f191a1015ee0ac6f87e50a3ce8fa24131d4d9b2,6.453743906
0x88b332adbb989c9f9c5ae7993cecbdc12a84966d,83.11694788
0x395d8a19277559656c0e0c2d3b5694ea74c92c25,5200.290624
